,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,lng,lat,Location,PdId,zip_code,18-24 Total,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25 Total,25 Less than 9th grade,25 9th to 12th grade,25 High school graduate,"25 Some college, no degree",25 Associate's degree,25 Bachelor's degree,25 Graduate or professional degree,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Median household income,Mean household income,Median family income,Mean family income,Per capita income,Median nonfamily income,Mean nonfamily income,Median earnings for workers,Civilian noninstitutionalized population,With health insurance coverage,No health insurance coverage
53,180356505,ASSAULT,BATTERY,Sunday,05/13/2018,12:15,SOUTHERN,NONE,400 Block of NATOMA ST,-122.40703905508215,37.780756518359105,POINT (-122.40703905508214 37.7807565183591),18035650504134,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
54,180356505,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,05/13/2018,12:15,SOUTHERN,NONE,400 Block of NATOMA ST,-122.40703905508215,37.780756518359105,POINT (-122.40703905508214 37.7807565183591),18035650528150,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
55,180356414,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,05/13/2018,11:39,MISSION,"ARREST, BOOKED",15TH ST / MISSION ST,-122.4198279299609,37.76667375518354,POINT (-122.4198279299609 37.76667375518354),18035641416650,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
56,180356414,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,05/13/2018,11:39,MISSION,"ARREST, BOOKED",15TH ST / MISSION ST,-122.4198279299609,37.76667375518354,POINT (-122.4198279299609 37.76667375518354),18035641462050,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
57,180356323,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,05/13/2018,11:21,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198145938115,37.76584272133717,POINT (-122.4198145938115 37.765842721337165),18035632316710,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
58,180356248,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,05/13/2018,09:40,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.40307000084677,37.785268630908725,POINT (-122.40307000084677 37.78526863090873),18035624827090,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
59,180356248,WARRANTS,WARRANT ARREST,Sunday,05/13/2018,09:40,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.40307000084677,37.785268630908725,POINT (-122.40307000084677 37.78526863090873),18035624863010,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
60,180356743,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,05/13/2018,09:40,MISSION,NONE,300 Block of VALENCIA ST,-122.42202013701305,37.767010470780036,POINT (-122.42202013701305 37.767010470780036),18035674305013,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
61,180356022,DRUG/NARCOTIC,POSSESSION OF HEROIN,Sunday,05/13/2018,08:13,SOUTHERN,"ARREST, BOOKED",600 Block of STEVENSON ST,-122.41265189435406,37.77951316688882,POINT (-122.41265189435406 37.77951316688882),18035602216100,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
62,180356022,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,05/13/2018,08:13,SOUTHERN,"ARREST, BOOKED",600 Block of STEVENSON ST,-122.41265189435406,37.77951316688882,POINT (-122.41265189435406 37.77951316688882),18035602262050,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
63,180355858,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,05/13/2018,03:47,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.41544415988614,37.77802456746407,POINT (-122.41544415988612 37.778024567464065),18035585804144,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
64,180355789,ASSAULT,BATTERY,Sunday,05/13/2018,02:49,SOUTHERN,NONE,400 Block of MINNA ST,-122.40738717209818,37.781068891878135,POINT (-122.40738717209818 37.78106889187813),18035578904134,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
65,180356812,NON-CRIMINAL,FOUND PROPERTY,Saturday,05/12/2018,21:00,MISSION,NONE,1700 Block of HARRISON ST,-122.41335418701843,37.76907480038466,POINT (-122.41335418701844 37.76907480038466),18035681272000,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
66,180355256,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,05/12/2018,20:50,SOUTHERN,NONE,800 Block of MISSION ST,-122.40539549393928,37.78351007154212,POINT (-122.40539549393928 37.78351007154212),18035525606154,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
67,180355080,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,05/12/2018,19:02,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.4134733313121,37.775163352976286,POINT (-122.4134733313121 37.775163352976286),18035508016621,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
68,180355080,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,05/12/2018,19:02,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.4134733313121,37.775163352976286,POINT (-122.4134733313121 37.775163352976286),18035508016710,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
69,180355080,OTHER OFFENSES,RESISTING ARREST,Saturday,05/12/2018,19:02,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.4134733313121,37.775163352976286,POINT (-122.4134733313121 37.775163352976286),18035508027170,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
70,180355080,WARRANTS,WARRANT ARREST,Saturday,05/12/2018,19:02,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.4134733313121,37.775163352976286,POINT (-122.4134733313121 37.775163352976286),18035508063010,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
71,180355080,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,05/12/2018,19:02,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.4134733313121,37.775163352976286,POINT (-122.4134733313121 37.775163352976286),18035508071024,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
72,180356618,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,05/12/2018,18:51,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335207421,37.78418935014246,POINT (-122.4076335207421 37.78418935014246),18035661806364,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
73,180356618,OTHER OFFENSES,CONSPIRACY,Saturday,05/12/2018,18:51,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335207421,37.78418935014246,POINT (-122.4076335207421 37.78418935014246),18035661826080,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
74,180354725,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,05/12/2018,17:28,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.40842111692216,37.7835699386918,POINT (-122.40842111692214 37.7835699386918),18035472506362,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
75,180354725,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Saturday,05/12/2018,17:28,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.40842111692216,37.7835699386918,POINT (-122.40842111692214 37.7835699386918),18035472512015,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
76,180354725,WEAPON LAWS,"SWITCHBLADE KNIFE, POSSESSION",Saturday,05/12/2018,17:28,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.40842111692216,37.7835699386918,POINT (-122.40842111692214 37.7835699386918),18035472512164,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
77,180354941,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,05/12/2018,17:00,SOUTHERN,NONE,MARKET ST / 5THSTNORTH ST,-122.40806834514828,37.78399167681609,POINT (-122.40806834514827 37.783991676816086),18035494106114,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
78,180354941,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Saturday,05/12/2018,17:00,SOUTHERN,NONE,MARKET ST / 5THSTNORTH ST,-122.40806834514828,37.78399167681609,POINT (-122.40806834514827 37.783991676816086),18035494109250,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
79,180354662,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,05/12/2018,16:23,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335207421,37.78418935014246,POINT (-122.4076335207421 37.78418935014246),18035466206362,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
80,180354593,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,05/12/2018,16:13,SOUTHERN,NONE,400 Block of 7TH ST,-122.40511819724941,37.77465347670717,POINT (-122.40511819724941 37.77465347670717),18035459364020,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
81,180354424,ASSAULT,BATTERY,Saturday,05/12/2018,14:50,SOUTHERN,NONE,800 Block of MARKET ST,-122.4065209871443,37.785062942166064,POINT (-122.4065209871443 37.785062942166064),18035442404134,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
82,180353846,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,05/12/2018,10:50,SOUTHERN,"ARREST, BOOKED",800 Block of MISSION ST,-122.40539549393928,37.78351007154212,POINT (-122.40539549393928 37.78351007154212),18035384604013,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
83,180353846,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Saturday,05/12/2018,10:50,SOUTHERN,"ARREST, BOOKED",800 Block of MISSION ST,-122.40539549393928,37.78351007154212,POINT (-122.40539549393928 37.78351007154212),18035384605014,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
84,180353846,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,05/12/2018,10:50,SOUTHERN,"ARREST, BOOKED",800 Block of MISSION ST,-122.40539549393928,37.78351007154212,POINT (-122.40539549393928 37.78351007154212),18035384627130,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
85,180353846,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,05/12/2018,10:50,SOUTHERN,"ARREST, BOOKED",800 Block of MISSION ST,-122.40539549393928,37.78351007154212,POINT (-122.40539549393928 37.78351007154212),18035384628150,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
86,180353830,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,05/12/2018,10:30,SOUTHERN,NONE,700 Block of HOWARD ST,-122.4015609675129,37.784088868038936,POINT (-122.4015609675129 37.78408886803894),18035383006223,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
87,180354509,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,05/12/2018,10:14,SOUTHERN,NONE,500 Block of 9TH ST,-122.40770214971826,37.770696793086465,POINT (-122.40770214971826 37.770696793086465),18035450906304,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
88,180353802,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Saturday,05/12/2018,10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18035380215151,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
89,180353802,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,05/12/2018,10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18035380215200,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
90,180354418,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,05/12/2018,08:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18035441828160,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
91,180353448,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Saturday,05/12/2018,07:38,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.40806834514828,37.78399167681609,POINT (-122.40806834514827 37.783991676816086),18035344828140,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
92,180353448,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,05/12/2018,07:38,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.40806834514828,37.78399167681609,POINT (-122.40806834514827 37.783991676816086),18035344828160,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
93,180352945,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,05/12/2018,00:05,MISSION,NONE,BRYANT ST / DIVISION ST,-122.41093275078151,37.769411384941975,POINT (-122.41093275078153 37.76941138494198),18035294564070,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
94,180352951,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Saturday,05/12/2018,00:01,MISSION,NONE,RAMONA ST / 14TH ST,-122.42535592536272,37.76794880996479,POINT (-122.42535592536271 37.767948809964786),18035295164015,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
95,180352973,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/11/2018,23:30,SOUTHERN,NONE,BRYANT ST / DORE ST,-122.40913838271312,37.77081941004492,POINT (-122.40913838271311 37.770819410044915),18035297306244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
96,180352917,ASSAULT,MAYHEM WITH BODILY FORCE,Friday,05/11/2018,23:20,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41356409174415,37.77951403006305,POINT (-122.41356409174416 37.77951403006305),18035291704064,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
97,180352917,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,05/11/2018,23:20,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41356409174415,37.77951403006305,POINT (-122.41356409174416 37.77951403006305),18035291715200,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
98,180354606,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/11/2018,23:00,SOUTHERN,NONE,HOWARD ST / LANGTON ST,-122.40992403374555,37.7775530955225,POINT (-122.40992403374555 37.7775530955225),18035460606244,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
99,180352713,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,05/11/2018,21:58,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18035271365010,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
100,180352713,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/11/2018,21:58,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18035271365016,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
101,180352321,ASSAULT,CHILD ABUSE (PHYSICAL),Friday,05/11/2018,18:00,SOUTHERN,"ARREST, BOOKED",1600 Block of MISSION ST,-122.41910574075158,37.77198577113608,POINT (-122.41910574075156 37.77198577113608),18035232115015,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
102,180352321,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,05/11/2018,18:00,SOUTHERN,"ARREST, BOOKED",1600 Block of MISSION ST,-122.41910574075158,37.77198577113608,POINT (-122.41910574075156 37.77198577113608),18035232115040,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
103,180352321,DRUG/NARCOTIC,POSSESSION OF HEROIN,Friday,05/11/2018,18:00,SOUTHERN,"ARREST, BOOKED",1600 Block of MISSION ST,-122.41910574075158,37.77198577113608,POINT (-122.41910574075156 37.77198577113608),18035232116100,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
104,180352321,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/11/2018,18:00,SOUTHERN,"ARREST, BOOKED",1600 Block of MISSION ST,-122.41910574075158,37.77198577113608,POINT (-122.41910574075156 37.77198577113608),18035232165016,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
105,180351862,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Friday,05/11/2018,15:50,SOUTHERN,NONE,GOLDEN GATE AV / MARKET ST,-122.4102935196898,37.78223058700358,POINT (-122.41029351968982 37.78223058700358),18035186212030,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
106,180351884,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Friday,05/11/2018,15:40,SOUTHERN,"ARREST, BOOKED",10TH ST / MISSION ST,-122.41591119887006,37.775272150137894,POINT (-122.41591119887006 37.7752721501379),18035188416110,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
107,180351884,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,05/11/2018,15:40,SOUTHERN,"ARREST, BOOKED",10TH ST / MISSION ST,-122.41591119887006,37.775272150137894,POINT (-122.41591119887006 37.7752721501379),18035188416623,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
108,180351602,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,05/11/2018,15:01,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.42199436646445,37.76531485410895,POINT (-122.42199436646445 37.76531485410895),18035160265010,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
109,180351602,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,05/11/2018,15:01,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.42199436646445,37.76531485410895,POINT (-122.42199436646445 37.76531485410895),18035160265015,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
110,180351696,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,05/11/2018,14:45,SOUTHERN,NONE,900 Block of MARKET ST,-122.40842111692216,37.7835699386918,POINT (-122.40842111692214 37.7835699386918),18035169604014,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
111,180351696,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,05/11/2018,14:45,SOUTHERN,NONE,900 Block of MARKET ST,-122.40842111692216,37.7835699386918,POINT (-122.40842111692214 37.7835699386918),18035169606362,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
112,180351323,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,05/11/2018,13:12,SOUTHERN,NONE,MISSION ST / 8TH ST,-122.41316085096972,37.77745666118072,POINT (-122.41316085096972 37.777456661180715),18035132316710,94103,1614,169,329,506,610,23049,1891,1638,3521,3848,1171,7190,3790,24865,16116,16061,15299,762,55,8749,49052.0,102297,59868,109758,55807,44853,97622,50216,26636,24626,2010
